sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-LAT-023-041,HIVE-023,ESP32-1023,2026-02-06T06:00:00,120,24,0.8805,late_stage_nearly_ready,inter_monsoon,stable_clear,31.94,63.32,159,129,231,243,0.893,0.0,0.865,ready,False,0,False
BH-LAT-023-042,HIVE-023,ESP32-1023,2026-02-06T12:00:00,120,30,0.8677,late_stage_nearly_ready,inter_monsoon,stable_clear,31.72,63.06,160,130,239,261,0.8836,0.0,0.8567,ready,False,0,False
BH-LAT-023-043,HIVE-023,ESP32-1023,2026-02-06T18:00:00,121,29,0.8771,late_stage_nearly_ready,inter_monsoon,stable_clear,31.98,62.54,161,135,238,256,0.8816,0.0203,0.8437,ready,False,0,False
BH-LAT-023-044,HIVE-023,ESP32-1023,2026-02-07T00:00:00,121,23,0.8896,late_stage_nearly_ready,inter_monsoon,stable_clear,31.67,62.87,157,137,235,249,0.8906,0.0,0.8627,ready,False,0,False
BH-LAT-023-045,HIVE-023,ESP32-1023,2026-02-07T06:00:00,122,27,0.9,late_stage_nearly_ready,inter_monsoon,stable_clear,32.03,63.36,165,135,226,250,0.8808,0.013,0.8468,ready,False,0,False
BH-LAT-023-046,HIVE-023,ESP32-1023,2026-02-07T12:00:00,122,29,0.8941,late_stage_nearly_ready,inter_monsoon,stable_clear,32.02,63.55,168,136,228,260,0.919,0.0,0.8884,ready,False,0,False
BH-LAT-023-047,HIVE-023,ESP32-1023,2026-02-07T18:00:00,123,28,0.901,late_stage_nearly_ready,inter_monsoon,stable_clear,31.86,64.91,167,138,238,274,0.8805,0.0,0.8536,ready,False,0,False
BH-LAT-023-048,HIVE-023,ESP32-1023,2026-02-08T00:00:00,123,28,0.9072,late_stage_nearly_ready,inter_monsoon,stable_clear,32.15,64.04,159,133,229,259,0.9187,0.0114,0.8807,ready,False,0,False
BH-LAT-023-049,HIVE-023,ESP32-1023,2026-02-08T06:00:00,124,27,0.8881,late_stage_nearly_ready,inter_monsoon,stable_clear,31.26,63.54,151,137,227,261,0.9156,0.0169,0.8741,ready,False,0,False
BH-LAT-023-050,HIVE-023,ESP32-1023,2026-02-08T12:00:00,124,29,0.8962,late_stage_nearly_ready,inter_monsoon,stable_clear,31.69,63.47,153,138,226,250,0.8726,0.0,0.8468,ready,False,0,False
BH-LAT-023-051,HIVE-023,ESP32-1023,2026-02-08T18:00:00,125,31,0.9233,late_stage_nearly_ready,inter_monsoon,stable_clear,32.12,62.95,154,132,224,250,0.9265,0.0,0.894,ready,False,0,False
BH-LAT-023-052,HIVE-023,ESP32-1023,2026-02-09T00:00:00,125,27,0.9325,late_stage_nearly_ready,inter_monsoon,stable_clear,31.89,63.22,158,134,224,255,0.9391,0.0,0.9056,ready,False,0,False
BH-LAT-023-053,HIVE-023,ESP32-1023,2026-02-09T06:00:00,125,31,0.9212,late_stage_nearly_ready,inter_monsoon,stable_clear,31.64,61.98,161,137,220,253,0.9208,0.0,0.889,ready,False,0,False
BH-LAT-023-054,HIVE-023,ESP32-1023,2026-02-09T12:00:00,126,26,0.9292,late_stage_nearly_ready,inter_monsoon,humid_rain,31.1,66.71,166,139,222,252,0.8769,0.0,0.8482,ready,False,0,False
BH-LAT-023-055,HIVE-023,ESP32-1023,2026-02-09T18:00:00,126,36,0.9171,late_stage_nearly_ready,inter_monsoon,humid_rain,30.73,69.22,166,144,219,242,0.8804,0.0258,0.8384,ready,False,0,False
BH-LAT-023-056,HIVE-023,ESP32-1023,2026-02-10T00:00:00,127,32,0.943,late_stage_nearly_ready,inter_monsoon,post_rain,30.69,68.54,166,141,233,253,0.9009,0.0042,0.8697,ready,False,0,False
BH-LAT-023-057,HIVE-023,ESP32-1023,2026-02-10T06:00:00,127,33,0.9472,late_stage_nearly_ready,inter_monsoon,stable_clear,31.24,65.51,167,134,235,255,0.9149,0.0,0.8824,ready,False,0,False
BH-LAT-023-058,HIVE-023,ESP32-1023,2026-02-10T12:00:00,128,31,0.9323,late_stage_nearly_ready,inter_monsoon,stable_clear,31.57,64.1,165,138,232,245,0.8898,0.0,0.8614,ready,False,0,False
BH-LAT-023-059,HIVE-023,ESP32-1023,2026-02-10T18:00:00,128,32,0.9256,late_stage_nearly_ready,inter_monsoon,stable_clear,31.37,62.82,159,132,230,236,0.8963,0.0,0.8673,ready,False,0,False
BH-LAT-023-060,HIVE-023,ESP32-1023,2026-02-11T00:00:00,128,28,0.9344,late_stage_nearly_ready,inter_monsoon,stable_clear,31.63,62.48,152,135,236,239,0.9308,0.0,0.8981,ready,False,0,False
BH-LAT-023-061,HIVE-023,ESP32-1023,2026-02-11T06:00:00,129,33,0.9391,late_stage_nearly_ready,inter_monsoon,cloudy_stable,31.19,64.62,153,132,232,242,0.8974,0.0199,0.8567,ready,False,0,False
BH-LAT-023-062,HIVE-023,ESP32-1023,2026-02-11T12:00:00,129,33,0.9283,late_stage_nearly_ready,inter_monsoon,stable_clear,31.62,63.77,159,135,223,257,0.9034,0.0,0.8732,ready,False,0,False
BH-LAT-023-063,HIVE-023,ESP32-1023,2026-02-11T18:00:00,130,38,0.9561,late_stage_nearly_ready,inter_monsoon,stable_clear,31.48,62.92,160,139,218,257,0.9571,0.0,0.9215,ready,False,0,False
BH-LAT-023-064,HIVE-023,ESP32-1023,2026-02-12T00:00:00,130,36,0.9645,late_stage_nearly_ready,inter_monsoon,stable_clear,31.46,62.7,158,139,223,243,0.9113,0.0,0.8815,ready,False,0,False
BH-LAT-023-065,HIVE-023,ESP32-1023,2026-02-12T06:00:00,130,38,0.9426,late_stage_nearly_ready,inter_monsoon,stable_clear,31.35,63.2,154,140,229,250,0.9368,0.0,0.9037,ready,False,0,False
BH-LAT-023-066,HIVE-023,ESP32-1023,2026-02-12T12:00:00,131,41,0.9619,late_stage_nearly_ready,inter_monsoon,humid_rain,30.96,66.83,167,143,234,263,0.9182,0.0,0.885,ready,False,0,False
BH-LAT-023-067,HIVE-023,ESP32-1023,2026-02-12T18:00:00,131,35,0.9684,late_stage_nearly_ready,inter_monsoon,humid_rain,30.67,68.57,168,142,243,271,0.9171,0.0,0.8854,ready,False,0,False
BH-LAT-023-068,HIVE-023,ESP32-1023,2026-02-13T00:00:00,132,42,0.9693,late_stage_nearly_ready,inter_monsoon,humid_rain,30.24,69.39,175,152,242,278,0.908,0.0184,0.8673,ready,False,0,False
BH-LAT-023-069,HIVE-023,ESP32-1023,2026-02-13T06:00:00,132,34,0.972,late_stage_nearly_ready,inter_monsoon,post_rain,30.78,69.4,176,145,241,273,0.9301,0.0,0.8972,ready,False,0,False
BH-LAT-023-070,HIVE-023,ESP32-1023,2026-02-13T12:00:00,132,38,0.9642,late_stage_nearly_ready,inter_monsoon,post_rain,30.49,68.72,169,145,238,278,0.9479,0.0098,0.9077,ready,False,0,False
BH-LAT-023-071,HIVE-023,ESP32-1023,2026-02-13T18:00:00,133,41,0.9786,late_stage_nearly_ready,inter_monsoon,post_rain,30.34,68.97,165,142,230,271,0.9775,0.0,0.9394,ready,False,0,False
BH-LAT-023-072,HIVE-023,ESP32-1023,2026-02-14T00:00:00,133,35,0.9569,late_stage_nearly_ready,inter_monsoon,post_rain,30.58,68.76,167,141,223,283,0.9543,0.0,0.9189,ready,False,0,False
BH-LAT-023-073,HIVE-023,ESP32-1023,2026-02-14T06:00:00,133,35,0.9603,late_stage_nearly_ready,inter_monsoon,stable_clear,31.47,66.25,169,145,233,266,0.9384,0.0,0.9024,ready,False,0,False
BH-LAT-023-074,HIVE-023,ESP32-1023,2026-02-14T12:00:00,133,37,0.9775,late_stage_nearly_ready,inter_monsoon,stable_clear,32.17,66.15,163,143,244,267,0.9096,0.0,0.8787,ready,False,0,False
BH-LAT-023-075,HIVE-023,ESP32-1023,2026-02-14T18:00:00,134,35,0.9856,late_stage_nearly_ready,inter_monsoon,stable_clear,32.81,65.27,161,144,244,254,0.9631,0.033,0.9074,ready,False,0,False
BH-LAT-023-076,HIVE-023,ESP32-1023,2026-02-15T00:00:00,134,44,0.9955,late_stage_nearly_ready,inter_monsoon,stable_clear,32.79,64.14,162,146,247,268,0.9277,0.0221,0.8834,ready,False,0,False
BH-LAT-023-077,HIVE-023,ESP32-1023,2026-02-15T06:00:00,134,44,0.9671,late_stage_nearly_ready,inter_monsoon,stable_clear,32.58,64.15,164,140,240,262,0.9433,0.0,0.9094,ready,False,0,False
BH-LAT-023-078,HIVE-023,ESP32-1023,2026-02-15T12:00:00,134,41,0.9939,late_stage_nearly_ready,inter_monsoon,stable_clear,32.74,63.73,166,145,243,263,0.9649,0.0498,0.901,ready,False,0,False
BH-LAT-023-079,HIVE-023,ESP32-1023,2026-02-15T18:00:00,135,39,0.9948,late_stage_nearly_ready,inter_monsoon,stable_clear,32.14,63.11,161,145,237,257,0.9774,0.0056,0.9353,ready,False,0,False
BH-LAT-023-080,HIVE-023,ESP32-1023,2026-02-16T00:00:00,135,35,0.9915,late_stage_nearly_ready,inter_monsoon,stable_clear,31.98,62.9,160,136,231,259,0.9465,0.0,0.9122,ready,False,0,False
BH-LAT-023-082,HIVE-023,ESP32-1023,2026-02-16T12:00:00,135,37,0.9725,late_stage_nearly_ready,inter_monsoon,cloudy_stable,33.66,57.56,180,137,240,246,0.927,0.1674,0.7976,nearly_ready,False,1,False
BH-LAT-023-083,HIVE-023,ESP32-1023,2026-02-16T18:00:00,135,44,0.9781,late_stage_nearly_ready,inter_monsoon,post_rain,32.93,62.86,174,148,252,266,0.9183,0.0652,0.8476,ready,False,0,False
BH-LAT-023-084,HIVE-023,ESP32-1023,2026-02-17T00:00:00,136,36,1.0,late_stage_nearly_ready,inter_monsoon,post_rain,32.47,65.68,175,156,251,270,0.9311,0.0584,0.8648,ready,False,0,False
BH-LAT-023-085,HIVE-023,ESP32-1023,2026-02-17T06:00:00,136,44,0.9992,late_stage_nearly_ready,inter_monsoon,post_rain,32.29,67.14,172,155,255,274,0.9788,0.0034,0.9383,ready,False,0,False
BH-LAT-023-086,HIVE-023,ESP32-1023,2026-02-17T12:00:00,136,36,0.9984,late_stage_nearly_ready,inter_monsoon,post_rain,32.06,68.24,181,151,250,279,0.977,0.0282,0.9229,ready,False,1,False
BH-LAT-023-087,HIVE-023,ESP32-1023,2026-02-17T18:00:00,136,39,0.9808,late_stage_nearly_ready,inter_monsoon,stable_clear,32.49,64.4,177,153,240,277,0.9722,0.008,0.9282,ready,False,0,False
BH-LAT-023-088,HIVE-023,ESP32-1023,2026-02-18T00:00:00,136,41,0.9795,late_stage_nearly_ready,inter_monsoon,stable_clear,32.06,63.68,172,137,229,269,0.9534,0.0,0.9171,ready,False,0,False
BH-LAT-023-089,HIVE-023,ESP32-1023,2026-02-18T06:00:00,136,36,0.9837,late_stage_nearly_ready,inter_monsoon,cloudy_stable,31.47,64.61,170,138,225,259,0.9389,0.0,0.9044,ready,False,0,False
BH-LAT-023-090,HIVE-023,ESP32-1023,2026-02-18T12:00:00,136,37,0.9863,late_stage_nearly_ready,inter_monsoon,cloudy_stable,30.98,65.45,162,133,232,249,0.9215,0.0186,0.8788,ready,False,0,False
BH-LAT-023-091,HIVE-023,ESP32-1023,2026-02-18T18:00:00,136,41,1.0,late_stage_nearly_ready,inter_monsoon,cloudy_stable,31.3,65.39,162,135,219,262,0.9592,0.0178,0.9133,ready,False,0,False
BH-LAT-024-000,HIVE-024,ESP32-1024,2026-04-14T04:00:00,82,10,0.6535,late_stage_nearly_ready,dry,midday_heat,33.38,58.77,136,120,210,246,0.6955,0.0541,0.6603,nearly_ready,False,0,False
BH-LAT-024-001,HIVE-024,ESP32-1024,2026-04-14T10:00:00,82,8,0.6263,late_stage_nearly_ready,dry,midday_heat,33.92,56.75,140,124,206,253,0.7009,0.1095,0.6343,nearly_ready,False,1,False
BH-LAT-024-002,HIVE-024,ESP32-1024,2026-04-14T16:00:00,82,9,0.6276,late_stage_nearly_ready,dry,midday_heat,34.55,55.01,146,123,213,250,0.7076,0.2058,0.5871,approaching,False,1,False
BH-LAT-024-003,HIVE-024,ESP32-1024,2026-04-14T22:00:00,82,11,0.6539,late_stage_nearly_ready,dry,midday_heat,34.84,54.55,149,138,229,244,0.7442,0.2405,0.6012,nearly_ready,False,1,False
BH-LAT-024-004,HIVE-024,ESP32-1024,2026-04-15T04:00:00,82,8,0.6269,late_stage_nearly_ready,dry,midday_heat,34.7,54.69,141,146,234,247,0.7373,0.2457,0.5929,approaching,False,1,False
BH-LAT-024-005,HIVE-024,ESP32-1024,2026-04-15T10:00:00,82,9,0.6598,late_stage_nearly_ready,dry,midday_heat,34.87,54.87,147,138,228,260,0.7365,0.2458,0.5921,approaching,False,1,False
BH-LAT-024-006,HIVE-024,ESP32-1024,2026-04-15T16:00:00,82,14,0.6515,late_stage_nearly_ready,dry,midday_heat,35.03,54.46,155,135,233,257,0.6935,0.2528,0.5504,approaching,False,1,False
BH-LAT-024-007,HIVE-024,ESP32-1024,2026-04-15T22:00:00,82,10,0.6467,late_stage_nearly_ready,dry,midday_heat,34.92,54.49,148,129,228,268,0.7134,0.27,0.5586,approaching,False,1,False
BH-LAT-024-008,HIVE-024,ESP32-1024,2026-04-16T04:00:00,83,16,0.6529,late_stage_nearly_ready,dry,midday_heat,34.89,54.23,149,132,228,269,0.7319,0.2233,0.601,nearly_ready,False,1,False
BH-LAT-024-009,HIVE-024,ESP32-1024,2026-04-16T10:00:00,83,13,0.657,late_stage_nearly_ready,dry,midday_heat,34.99,55.63,145,133,236,257,0.7339,0.2365,0.5946,approaching,False,1,False
BH-LAT-024-011,HIVE-024,ESP32-1024,2026-04-16T22:00:00,83,17,0.6384,late_stage_nearly_ready,dry,midday_heat,36.81,58.83,140,127,245,280,0.6602,0.4743,0.3348,not_ready,False,1,True
BH-LAT-024-012,HIVE-024,ESP32-1024,2026-04-17T04:00:00,83,9,0.661,late_stage_nearly_ready,dry,midday_heat,35.9,56.68,142,130,227,259,0.7296,0.4418,0.4157,approaching,False,1,True
BH-LAT-024-013,HIVE-024,ESP32-1024,2026-04-17T10:00:00,84,11,0.6581,late_stage_nearly_ready,dry,midday_heat,35.86,55.84,146,132,226,252,0.7201,0.3852,0.4411,approaching,False,1,True
BH-LAT-024-015,HIVE-024,ESP32-1024,2026-04-17T22:00:00,84,11,0.6521,late_stage_nearly_ready,dry,midday_heat,35.82,59.1,128,150,270,231,0.6741,0.4329,0.3717,approaching,False,2,True
BH-LAT-024-016,HIVE-024,ESP32-1024,2026-04-18T04:00:00,84,18,0.6712,late_stage_nearly_ready,dry,midday_heat,35.67,56.96,140,138,245,240,0.7302,0.4034,0.4385,approaching,False,1,True
BH-LAT-024-017,HIVE-024,ESP32-1024,2026-04-18T10:00:00,85,11,0.6433,late_stage_nearly_ready,dry,midday_heat,35.39,56.25,135,134,240,250,0.7298,0.234,0.5923,approaching,False,1,False
BH-LAT-024-018,HIVE-024,ESP32-1024,2026-04-18T16:00:00,85,14,0.6628,late_stage_nearly_ready,dry,midday_heat,35.47,56.62,143,132,228,239,0.7561,0.2616,0.6007,nearly_ready,False,1,False
BH-LAT-024-019,HIVE-024,ESP32-1024,2026-04-18T22:00:00,85,15,0.6581,late_stage_nearly_ready,dry,midday_heat,35.24,55.9,144,133,227,240,0.6985,0.2651,0.5479,approaching,False,1,False
BH-LAT-024-020,HIVE-024,ESP32-1024,2026-04-19T04:00:00,86,15,0.6606,late_stage_nearly_ready,dry,stable_clear,34.62,56.3,144,127,224,247,0.6991,0.1802,0.5944,approaching,False,1,False
BH-LAT-024-021,HIVE-024,ESP32-1024,2026-04-19T10:00:00,86,22,0.6548,late_stage_nearly_ready,dry,stable_clear,34.24,57.56,142,121,212,252,0.7229,0.1473,0.6334,nearly_ready,False,1,False
BH-LAT-024-022,HIVE-024,ESP32-1024,2026-04-19T16:00:00,86,13,0.6721,late_stage_nearly_ready,dry,stable_clear,33.85,56.86,139,127,211,237,0.7237,0.0994,0.6607,nearly_ready,False,1,False
BH-LAT-024-023,HIVE-024,ESP32-1024,2026-04-19T22:00:00,87,13,0.6488,late_stage_nearly_ready,dry,stable_clear,33.5,56.5,140,125,210,231,0.7306,0.0541,0.6922,nearly_ready,False,0,False
BH-LAT-024-024,HIVE-024,ESP32-1024,2026-04-20T04:00:00,87,21,0.6734,late_stage_nearly_ready,dry,stable_clear,33.46,56.74,141,125,203,239,0.7135,0.0819,0.6625,nearly_ready,False,0,False
BH-LAT-024-025,HIVE-024,ESP32-1024,2026-04-20T10:00:00,87,19,0.6641,late_stage_nearly_ready,dry,stable_clear,33.42,57.3,144,118,202,250,0.7054,0.0407,0.6777,nearly_ready,False,0,False
BH-LAT-024-026,HIVE-024,ESP32-1024,2026-04-20T16:00:00,88,24,0.6861,late_stage_nearly_ready,dry,stable_clear,33.54,57.35,144,125,200,241,0.7319,0.0873,0.6755,nearly_ready,False,1,False
BH-LAT-024-027,HIVE-024,ESP32-1024,2026-04-20T22:00:00,88,21,0.6733,late_stage_nearly_ready,dry,stable_clear,33.43,57.55,145,117,201,238,0.7299,0.083,0.6761,nearly_ready,False,0,False
BH-LAT-024-029,HIVE-024,ESP32-1024,2026-04-21T10:00:00,89,16,0.6654,late_stage_nearly_ready,dry,midday_heat,34.54,50.11,168,126,217,249,0.6991,0.3032,0.5237,approaching,False,1,False
BH-LAT-024-030,HIVE-024,ESP32-1024,2026-04-21T16:00:00,89,23,0.6875,late_stage_nearly_ready,dry,midday_heat,35.25,51.38,162,136,221,248,0.7556,0.3399,0.5556,approaching,False,1,False
BH-LAT-024-031,HIVE-024,ESP32-1024,2026-04-21T22:00:00,90,23,0.6694,late_stage_nearly_ready,dry,midday_heat,35.23,52.92,162,135,228,253,0.7208,0.2903,0.5537,approaching,False,1,False
BH-LAT-024-032,HIVE-024,ESP32-1024,2026-04-22T04:00:00,90,16,0.6948,late_stage_nearly_ready,dry,stable_clear,35.26,52.97,150,135,234,255,0.7187,0.3105,0.5412,approaching,False,1,False
BH-LAT-024-033,HIVE-024,ESP32-1024,2026-04-22T10:00:00,91,21,0.6728,late_stage_nearly_ready,dry,stable_clear,34.88,53.04,158,132,237,253,0.7087,0.2563,0.5616,approaching,False,1,False
BH-LAT-024-034,HIVE-024,ESP32-1024,2026-04-22T16:00:00,91,25,0.6785,late_stage_nearly_ready,dry,stable_clear,34.79,54.48,152,129,238,255,0.7486,0.225,0.614,nearly_ready,False,1,False
BH-LAT-024-035,HIVE-024,ESP32-1024,2026-04-22T22:00:00,92,25,0.7069,late_stage_nearly_ready,dry,midday_heat,35.95,53.16,153,133,237,259,0.7286,0.4636,0.4031,approaching,False,1,True
BH-LAT-024-036,HIVE-024,ESP32-1024,2026-04-23T04:00:00,92,23,0.7115,late_stage_nearly_ready,dry,midday_heat,36.11,52.33,144,136,241,260,0.7806,0.5305,0.4141,approaching,False,1,True
BH-LAT-024-037,HIVE-024,ESP32-1024,2026-04-23T10:00:00,92,20,0.6964,late_stage_nearly_ready,dry,midday_heat,36.29,51.57,150,143,236,261,0.7298,0.4994,0.3865,approaching,False,1,True
BH-LAT-024-038,HIVE-024,ESP32-1024,2026-04-23T16:00:00,93,23,0.6985,late_stage_nearly_ready,dry,cloudy_stable,34.57,55.03,148,130,222,247,0.7279,0.2184,0.5947,approaching,False,1,False
BH-LAT-024-039,HIVE-024,ESP32-1024,2026-04-23T22:00:00,93,28,0.702,late_stage_nearly_ready,dry,stable_clear,34.7,56.15,151,125,211,248,0.7499,0.2006,0.6285,nearly_ready,False,1,False
BH-LAT-024-040,HIVE-024,ESP32-1024,2026-04-24T04:00:00,94,29,0.7098,late_stage_nearly_ready,dry,stable_clear,34.0,56.17,145,130,223,244,0.7612,0.1178,0.6832,nearly_ready,False,1,False
BH-LAT-024-041,HIVE-024,ESP32-1024,2026-04-24T10:00:00,94,29,0.7184,late_stage_nearly_ready,dry,stable_clear,33.68,55.73,141,131,221,244,0.7707,0.1384,0.6811,nearly_ready,False,1,False
BH-LAT-024-042,HIVE-024,ESP32-1024,2026-04-24T16:00:00,95,29,0.7033,late_stage_nearly_ready,dry,stable_clear,33.51,57.29,137,137,216,251,0.7808,0.1218,0.6987,nearly_ready,False,1,False
BH-LAT-024-043,HIVE-024,ESP32-1024,2026-04-24T22:00:00,95,28,0.7075,late_stage_nearly_ready,dry,stable_clear,33.62,57.23,138,127,210,245,0.7804,0.0917,0.7157,nearly_ready,False,1,False
BH-LAT-024-044,HIVE-024,ESP32-1024,2026-04-25T04:00:00,96,24,0.6933,late_stage_nearly_ready,dry,stable_clear,33.49,56.57,137,124,216,249,0.7597,0.0512,0.7196,nearly_ready,False,0,False
BH-LAT-024-045,HIVE-024,ESP32-1024,2026-04-25T10:00:00,96,24,0.6994,late_stage_nearly_ready,dry,stable_clear,33.78,56.57,135,125,211,252,0.7397,0.1195,0.6645,nearly_ready,False,1,False
BH-LAT-024-046,HIVE-024,ESP32-1024,2026-04-25T16:00:00,97,25,0.7253,late_stage_nearly_ready,dry,stable_clear,33.99,56.69,142,125,221,246,0.7542,0.1255,0.6739,nearly_ready,False,1,False
BH-LAT-024-047,HIVE-024,ESP32-1024,2026-04-25T22:00:00,97,30,0.7308,late_stage_nearly_ready,dry,stable_clear,34.13,56.14,142,129,220,250,0.777,0.1596,0.6753,nearly_ready,False,1,False
BH-LAT-024-048,HIVE-024,ESP32-1024,2026-04-26T04:00:00,98,28,0.7312,late_stage_nearly_ready,dry,stable_clear,33.61,56.15,142,125,218,244,0.7414,0.1334,0.6579,nearly_ready,False,1,False
BH-LAT-024-049,HIVE-024,ESP32-1024,2026-04-26T10:00:00,98,24,0.7281,late_stage_nearly_ready,dry,stable_clear,33.71,56.99,138,120,217,241,0.7962,0.134,0.7061,nearly_ready,False,1,False
BH-LAT-024-050,HIVE-024,ESP32-1024,2026-04-26T16:00:00,99,27,0.7369,late_stage_nearly_ready,dry,stable_clear,33.75,56.41,136,124,223,247,0.7918,0.1228,0.7086,nearly_ready,False,1,False
BH-LAT-024-052,HIVE-024,ESP32-1024,2026-04-27T04:00:00,100,28,0.7484,late_stage_nearly_ready,dry,stable_clear,33.33,53.78,166,116,246,310,0.7894,0.1217,0.7039,nearly_ready,False,0,False
BH-LAT-024-053,HIVE-024,ESP32-1024,2026-04-27T10:00:00,100,33,0.7272,late_stage_nearly_ready,dry,stable_clear,33.49,54.67,157,119,230,284,0.7617,0.0997,0.694,nearly_ready,False,0,False
BH-LAT-024-054,HIVE-024,ESP32-1024,2026-04-27T16:00:00,101,34,0.7378,late_stage_nearly_ready,dry,midday_heat,33.95,54.18,147,128,232,277,0.792,0.1959,0.6675,nearly_ready,False,1,False
BH-LAT-024-055,HIVE-024,ESP32-1024,2026-04-27T22:00:00,101,33,0.7434,late_stage_nearly_ready,dry,midday_heat,34.57,54.75,147,131,224,258,0.8091,0.2217,0.6682,nearly_ready,False,1,False
BH-LAT-024-056,HIVE-024,ESP32-1024,2026-04-28T04:00:00,101,27,0.7458,late_stage_nearly_ready,dry,cloudy_stable,34.1,56.67,146,127,219,258,0.7934,0.1646,0.6857,nearly_ready,False,1,False
BH-LAT-024-057,HIVE-024,ESP32-1024,2026-04-28T10:00:00,102,29,0.7406,late_stage_nearly_ready,dry,cloudy_stable,33.69,58.5,153,124,223,248,0.8144,0.1426,0.7162,nearly_ready,False,1,False
BH-LAT-024-058,HIVE-024,ESP32-1024,2026-04-28T16:00:00,102,30,0.7453,late_stage_nearly_ready,dry,cloudy_stable,33.46,58.65,144,129,225,234,0.7622,0.0904,0.7001,nearly_ready,False,0,False
BH-LAT-024-059,HIVE-024,ESP32-1024,2026-04-28T22:00:00,103,31,0.7536,late_stage_nearly_ready,dry,cloudy_stable,33.16,59.07,143,127,231,241,0.8196,0.027,0.7854,nearly_ready,False,0,False
BH-LAT-024-060,HIVE-024,ESP32-1024,2026-04-29T04:00:00,103,30,0.7634,late_stage_nearly_ready,dry,stable_clear,33.57,56.35,152,128,217,252,0.7826,0.1312,0.6939,nearly_ready,False,1,False
BH-LAT-024-061,HIVE-024,ESP32-1024,2026-04-29T10:00:00,104,36,0.763,late_stage_nearly_ready,dry,midday_heat,34.32,55.13,152,129,220,244,0.7605,0.2069,0.6332,nearly_ready,False,1,False
BH-LAT-024-063,HIVE-024,ESP32-1024,2026-04-29T22:00:00,104,31,0.7688,late_stage_nearly_ready,dry,midday_heat,33.07,56.64,144,154,254,292,0.7598,0.0624,0.7079,nearly_ready,False,0,False
BH-LAT-024-064,HIVE-024,ESP32-1024,2026-04-30T04:00:00,105,31,0.7565,late_stage_nearly_ready,dry,midday_heat,34.49,56.05,145,153,242,275,0.7657,0.1973,0.6418,nearly_ready,False,1,False
BH-LAT-024-065,HIVE-024,ESP32-1024,2026-04-30T10:00:00,105,39,0.771,late_stage_nearly_ready,dry,midday_heat,34.88,55.13,149,149,241,267,0.7801,0.2438,0.6309,nearly_ready,False,1,False
BH-LAT-024-066,HIVE-024,ESP32-1024,2026-04-30T16:00:00,106,34,0.768,late_stage_nearly_ready,dry,midday_heat,34.73,55.08,154,141,239,258,0.7828,0.1994,0.6585,nearly_ready,False,1,False
BH-LAT-024-067,HIVE-024,ESP32-1024,2026-04-30T22:00:00,106,32,0.7515,late_stage_nearly_ready,dry,stable_clear,34.59,55.79,153,139,229,240,0.8156,0.1799,0.6978,nearly_ready,False,1,False
BH-LAT-024-068,HIVE-024,ESP32-1024,2026-05-01T04:00:00,106,36,0.7566,late_stage_nearly_ready,dry,cloudy_stable,34.21,56.69,147,141,229,249,0.8217,0.1722,0.7069,nearly_ready,False,1,False
BH-LAT-024-069,HIVE-024,ESP32-1024,2026-05-01T10:00:00,107,36,0.7653,late_stage_nearly_ready,dry,cloudy_stable,34.07,57.19,147,139,230,265,0.8156,0.1334,0.7236,nearly_ready,False,1,False
BH-LAT-024-070,HIVE-024,ESP32-1024,2026-05-01T16:00:00,107,42,0.7866,late_stage_nearly_ready,dry,cloudy_stable,34.06,58.22,153,139,235,260,0.7818,0.1611,0.6786,nearly_ready,False,1,False
BH-LAT-024-071,HIVE-024,ESP32-1024,2026-05-01T22:00:00,107,34,0.7531,late_stage_nearly_ready,dry,cloudy_stable,33.43,59.03,153,129,235,252,0.7957,0.0989,0.7239,nearly_ready,False,0,False
BH-LAT-024-072,HIVE-024,ESP32-1024,2026-05-02T04:00:00,108,37,0.7677,late_stage_nearly_ready,dry,cloudy_stable,33.37,59.79,145,130,224,232,0.8069,0.0911,0.7389,nearly_ready,False,0,False
BH-LAT-024-073,HIVE-024,ESP32-1024,2026-05-02T10:00:00,108,40,0.7713,late_stage_nearly_ready,dry,cloudy_stable,33.52,58.66,140,131,223,226,0.8432,0.1113,0.7598,nearly_ready,False,1,False
BH-LAT-024-074,HIVE-024,ESP32-1024,2026-05-02T16:00:00,108,42,0.79,late_stage_nearly_ready,dry,midday_heat,33.95,55.96,152,126,225,242,0.8254,0.1153,0.7403,nearly_ready,False,1,False
BH-LAT-024-075,HIVE-024,ESP32-1024,2026-05-02T22:00:00,109,45,0.7581,late_stage_nearly_ready,dry,midday_heat,34.61,54.88,147,131,230,252,0.7816,0.2057,0.6525,nearly_ready,False,1,False
BH-LAT-024-076,HIVE-024,ESP32-1024,2026-05-03T04:00:00,109,42,0.7687,late_stage_nearly_ready,dry,midday_heat,35.09,51.81,155,142,242,260,0.7744,0.3446,0.5689,approaching,False,1,False
BH-LAT-024-077,HIVE-024,ESP32-1024,2026-05-03T10:00:00,109,43,0.7888,late_stage_nearly_ready,dry,midday_heat,35.88,52.01,158,134,237,273,0.8126,0.5261,0.4437,approaching,False,1,True
